| 02F7h | 00011000 | (18h)
| 02F8h | 10101000 | (A8h)
| 02F9h | 00110101 | (35h)
| 02FAh | 11101011 | (EBh)
| 02FBh | 10000110 | (86h)
| 02FCh | 00101000 | (28h)
| 02FDh | 10000000 | (80h)
| 02FEh | 00101000 | (28h)
| 02FFh | 01011101 | (5Dh)
| 0300h | 01100101 | (65h)
| 0301h | 00101111 | (2Fh)
| 0302h | 11000001 | (C1h)
| 0303h | 10011001 | (99h)
| 0304h | 11001111 | (CFh)
| 0305h | 00000101 | (05h)
| 0306h | 10011010 | (9Ah)
| 0307h | 10110110 | (B6h)
| 0308h | 00010111 | (17h)
| 0309h | 11100111 | (E7h)
| 030Ah | 11011001 | (D9h)
| 030Bh | 00101011 | (2Bh)
| 030Ch | 00011011 | (1Bh)
| 030Dh | 00000110 | (06h)
| 030Eh | 01111000 | (78h)
| 030Fh | 11100101 | (E5h)
| 0310h | 00100111 | (27h)
| 0311h | 01000101 | (45h)
| 0312h | 11110110 | (F6h)
| 0313h | 11100111 | (E7h)
| 0314h | 00101000 | (28h)
| 0315h | 00111111 | (3Fh)
| 0316h | 11101110 | (EEh)
| 0317h | 11101001 | (E9h)
| 0318h | 00101110 | (2Eh)
| 0319h | 00111110 | (3Eh)
| 031Ah | 11001001 | (C9h)
| 031Bh | 10000111 | (87h)
| 031Ch | 10001011 | (8Bh)
| 031Dh | 10001100 | (8Ch)
| 031Eh | 01001001 | (49h)
| 031Fh | 00111100 | (3Ch)
| 0320h | 01111111 | (7Fh)
| 0321h | 10010110 | (96h)
| 0322h | 10100110 | (A6h)
| 0323h | 11111011 | (FBh)
| 0324h | 10111110 | (BEh)
| 0325h | 00001100 | (0Ch)
| 0326h | 10010011 | (93h)
| 0327h | 11000100 | (C4h)
| 0328h | 01110110 | (76h)
| 0329h | 01011100 | (5Ch)
| 032Ah | 01001001 | (49h)
| 032Bh | 01110000 | (70h)
| 032Ch | 00000100 | (04h)
| 032Dh | 01010000 | (50h)
| 032Eh | 10100100 | (A4h)
| 032Fh | 00001111 | (0Fh)
| 0330h | 10100101 | (A5h)
| 0331h | 01011101 | (5Dh)
| 0332h | 00100011 | (23h)
| 0333h | 11001111 | (CFh)
| 0334h | 01001011 | (4Bh)
| 0335h | 10001100 | (8Ch)
| 0336h | 11100001 | (E1h)
| 0337h | 10001100 | (8Ch)
| 0338h | 00000101 | (05h)
| 0339h | 11000011 | (C3h)
| 033Ah | 11001101 | (CDh)
| 033Bh | 11110000 | (F0h)
| 033Ch | 00111101 | (3Dh)
| 033Dh | 00110111 | (37h)
| 033Eh | 10100001 | (A1h)
| 033Fh | 11110000 | (F0h)
| 0340h | 10011000 | (98h)
| 0341h | 01101100 | (6Ch)
| 0342h | 10001011 | (8Bh)
| 0343h | 01111110 | (7Eh)
| 0344h | 10100001 | (A1h)
| 0345h | 00101011 | (2Bh)
| 0346h | 01000100 | (44h)
| 0347h | 10111000 | (B8h)
| 0348h | 10001111 | (8Fh)
| 0349h | 00011111 | (1Fh)
| 034Ah | 01011110 | (5Eh)
| 034Bh | 00110000 | (30h)
| 034Ch | 11111001 | (F9h)
| 034Dh | 01001011 | (4Bh)
| 034Eh | 11011011 | (DBh)
| 034Fh | 00001011 | (0Bh)
| 0350h | 00001010 | (0Ah)
| 0351h | 11100111 | (E7h)
| 0352h | 10001001 | (89h)
| 0353h | 11110101 | (F5h)
| 0354h | 11100110 | (E6h)
| 0355h | 10110010 | (B2h)
| 0356h | 00000010 | (02h)
| 0357h | 11111000 | (F8h)
| 0358h | 11101011 | (EBh)
| 0359h | 11101110 | (EEh)
| 035Ah | 10010111 | (97h)
| 035Bh | 00110101 | (35h)
| 035Ch | 10110111 | (B7h)
| 035Dh | 11000100 | (C4h)
| 035Eh | 10111110 | (BEh)
| 035Fh | 10100111 | (A7h)
| 0360h | 11110111 | (F7h)
| 0361h | 10111010 | (BAh)
| 0362h | 10011010 | (9Ah)
| 0363h | 00110111 | (37h)
| 0364h | 00010001 | (11h)
| 0365h | 00101011 | (2Bh)
| 0366h | 01111010 | (7Ah)
| 0367h | 10001010 | (8Ah)
| 0368h | 10010111 | (97h)
| 0369h | 01011010 | (5Ah)
| 036Ah | 00100001 | (21h)
| 036Bh | 10111001 | (B9h)
| 036Ch | 00100101 | (25h)
| 036Dh | 01001011 | (4Bh)
| 036Eh | 01000010 | (42h)
| 036Fh | 11000010 | (C2h)
| 0370h | 11011000 | (D8h)
| 0371h | 11001010 | (CAh)
| 0372h | 01000011 | (43h)
| 0373h | 10010111 | (97h)
| 0374h | 10111110 | (BEh)
| 0375h | 00101110 | (2Eh)
| 0376h | 10001111 | (8Fh)
| 0377h | 00100011 | (23h)
| 0378h | 11001001 | (C9h)
| 0379h | 10010001 | (91h)
| 037Ah | 00100111 | (27h)
| 037Bh | 00110011 | (33h)
| 037Ch | 10000101 | (85h)
| 037Dh | 01011001 | (59h)
| 037Eh | 11001111 | (CFh)
| 037Fh | 01101111 | (6Fh)
| 0380h | 01101011 | (6Bh)
| 0381h | 10001101 | (8Dh)
| 0382h | 00000101 | (05h)
| 0383h | 00110001 | (31h)
| 0384h | 01111010 | (7Ah)
| 0385h | 00000000 | (00h)
| 0386h | 00111001 | (39h)
| 0387h | 11111001 | (F9h)
| 0388h | 11010010 | (D2h)
| 0389h | 00100110 | (26h)
| 038Ah | 10011111 | (9Fh)
| 038Bh | 10011000 | (98h)
| 038Ch | 00111101 | (3Dh)
| 038Dh | 10001001 | (89h)
| 038Eh | 10000011 | (83h)
| 038Fh | 01100011 | (63h)
| 0390h | 10011110 | (9Eh)
| 0391h | 10111001 | (B9h)
| 0392h | 01000011 | (43h)
| 0393h | 00111010 | (3Ah)
| 0394h | 01101100 | (6Ch)
| 0395h | 00010111 | (17h)
| 0396h | 01010100 | (54h)
| 0397h | 10100000 | (A0h)
| 0398h | 00100111 | (27h)
| 0399h | 01101110 | (6Eh)
| 039Ah | 10101111 | (AFh)
| 039Bh | 10101100 | (ACh)
| 039Ch | 10010011 | (93h)
| 039Dh | 01010011 | (53h)
| 039Eh | 10010110 | (96h)
| 039Fh | 10100011 | (A3h)
| 03A0h | 00000110 | (06h)
| 03A1h | 10111100 | (BCh)
| 03A2h | 10011101 | (9Dh)
| 03A3h | 01110100 | (74h)
| 03A4h | 00110000 | (30h)
| 03A5h | 01001010 | (4Ah)
| 03A6h | 01010101 | (55h)
| 03A7h | 11101011 | (EBh)
| 03A8h | 10011000 | (98h)
| 03A9h | 10101011 | (ABh)
| 03AAh | 01100011 | (63h)
| 03ABh | 01011011 | (5Bh)
| 03ACh | 01100001 | (61h)
| 03ADh | 11010010 | (D2h)
| 03AEh | 01100000 | (60h)
| 03AFh | 10111110 | (BEh)
| 03B0h | 00000111 | (07h)
| 03B1h | 10111101 | (BDh)
| 03B2h | 00100001 | (21h)
| 03B3h | 10000100 | (84h)
| 03B4h | 01111011 | (7Bh)
| 03B5h | 01010111 | (57h)
| 03B6h | 01011011 | (5Bh)
| 03B7h | 00111010 | (3Ah)
| 03B8h | 11101111 | (EFh)
| 03B9h | 11001011 | (CBh)
| 03BAh | 00000010 | (02h)
| 03BBh | 01010010 | (52h)
| 03BCh | 10000010 | (82h)
| 03BDh | 11111100 | (FCh)
| 03BEh | 10100011 | (A3h)
| 03BFh | 11101001 | (E9h)
| 03C0h | 11111001 | (F9h)
| 03C1h | 11011100 | (DCh)
| 03C2h | 10001100 | (8Ch)
| 03C3h | 01011001 | (59h)
| 03C4h | 01010111 | (57h)
| 03C5h | 10001110 | (8Eh)
| 03C6h | 00110101 | (35h)
| 03C7h | 01101101 | (6Dh)
| 03C8h | 10110011 | (B3h)
| 03C9h | 00110111 | (37h)
| 03CAh | 00110110 | (36h)
| 03CBh | 00011101 | (1Dh)
| 03CCh | 01000010 | (42h)
| 03CDh | 11010010 | (D2h)
| 03CEh | 11100111 | (E7h)
| 03CFh | 01011110 | (5Eh)
| 03D0h | 10110101 | (B5h)
| 03D1h | 11100000 | (E0h)
| 03D2h | 10010011 | (93h)
| 03D3h | 01010101 | (55h)
| 03D4h | 00111100 | (3Ch)
| 03D5h | 11111101 | (FDh)
| 03D6h | 01001100 | (4Ch)
| 03D7h | 00101101 | (2Dh)
| 03D8h | 01101110 | (6Eh)
| 03D9h | 01110001 | (71h)
| 03DAh | 11101111 | (EFh)
| 03DBh | 01111000 | (78h)
| 03DCh | 10000000 | (80h)
| 03DDh | 00111111 | (3Fh)
| 03DEh | 10101000 | (A8h)
| 03DFh | 01000001 | (41h)
| 03E0h | 10010010 | (92h)
| 03E1h | 11011000 | (D8h)
| 03E2h | 10100001 | (A1h)
| 03E3h | 01001101 | (4Dh)
| 03E4h | 11110000 | (F0h)
| 03E5h | 11000110 | (C6h)
| 03E6h | 11010100 | (D4h)
| 03E7h | 01011101 | (5Dh)
| 03E8h | 11100011 | (E3h)
| 03E9h | 11010001 | (D1h)
| 03EAh | 01011101 | (5Dh)
| 03EBh | 01111111 | (7Fh)
| 03ECh | 10000101 | (85h)
| 03EDh | 10000101 | (85h)
| 03EEh | 10111101 | (BDh)
| 03EFh | 10100110 | (A6h)
| 03F0h | 01101110 | (6Eh)
| 03F1h | 11100100 | (E4h)
| 03F2h | 10100010 | (A2h)
| 03F3h | 00000110 | (06h)
| 03F4h | 10011010 | (9Ah)
| 03F5h | 10011000 | (98h)
| 03F6h | 10111111 | (BFh)
| 03F7h | 01110001 | (71h)
| 03F8h | 11101001 | (E9h)
| 03F9h | 00101011 | (2Bh)
| 03FAh | 10000101 | (85h)
| 03FBh | 10000011 | (83h)
| 03FCh | 10010101 | (95h)
| 03FDh | 01011000 | (58h)
| 03FEh | 11010000 | (D0h)
| 03FFh | 00001001 | (09h)
| 0400h | 10101110 | (AEh)
| 0401h | 10010010 | (92h)
| 0402h | 11100111 | (E7h)
| 0403h | 00000011 | (03h)
| 0404h | 11110010 | (F2h)
| 0405h | 00100011 | (23h)
| 0406h | 00111011 | (3Bh)
| 0407h | 11010010 | (D2h)
| 0408h | 00010101 | (15h)
| 0409h | 10010010 | (92h)
| 040Ah | 10111100 | (BCh)
| 040Bh | 10000100 | (84h)
| 040Ch | 10100001 | (A1h)
| 040Dh | 00001100 | (0Ch)
| 040Eh | 10111100 | (BCh)
| 040Fh | 01101000 | (68h)
| 0410h | 01101111 | (6Fh)
| 0411h | 11010100 | (D4h)
| 0412h | 00110011 | (33h)
| 0413h | 00010000 | (10h)
| 0414h | 11101110 | (EEh)
| 0415h | 01100100 | (64h)
| 0416h | 01000111 | (47h)
| 0417h | 00111011 | (3Bh)
| 0418h | 00011010 | (1Ah)
| 0419h | 11111010 | (FAh)
| 041Ah | 01111000 | (78h)
| 041Bh | 10101010 | (AAh)
| 041Ch | 01000010 | (42h)
| 041Dh | 11011011 | (DBh)
| 041Eh | 01111011 | (7Bh)
| 041Fh | 00001010 | (0Ah)
| 0420h | 11100101 | (E5h)
| 0421h | 00000011 | (03h)
| 0422h | 11000111 | (C7h)
| 0423h | 10100001 | (A1h)
| 0424h | 11011010 | (DAh)
| 0425h | 00111111 | (3Fh)
| 0426h | 10011110 | (9Eh)
| 0427h | 00010111 | (17h)
| 0428h | 10110100 | (B4h)
| 0429h | 10100001 | (A1h)
| 042Ah | 00110111 | (37h)
| 042Bh | 01000011 | (43h)
| 042Ch | 01010001 | (51h)
| 042Dh | 01010101 | (55h)
| 042Eh | 11111010 | (FAh)
| 042Fh | 01001101 | (4Dh)
| 0430h | 10000111 | (87h)
| 0431h | 01100101 | (65h)
| 0432h | 00101000 | (28h)
| 0433h | 00000001 | (01h)
| 0434h | 00000101 | (05h)
| 0435h | 01110011 | (73h)
| 0436h | 11111001 | (F9h)
| 0437h | 11101010 | (EAh)
| 0438h | 01011101 | (5Dh)
| 0439h | 00111001 | (39h)
| 043Ah | 01111001 | (79h)
| 043Bh | 00100011 | (23h)
| 043Ch | 10101100 | (ACh)
| 043Dh | 11001100 | (CCh)
| 043Eh | 11001000 | (C8h)
| 043Fh | 10101000 | (A8h)
| 0440h | 00100100 | (24h)
| 0441h | 11100101 | (E5h)
| 0442h | 01011111 | (5Fh)
| 0443h | 00110110 | (36h)
| 0444h | 10111101 | (BDh)
| 0445h | 10011100 | (9Ch)
| 0446h | 01010010 | (52h)
| 0447h | 11100110 | (E6h)
| 0448h | 11110000 | (F0h)
| 0449h | 11011101 | (DDh)
| 044Ah | 11100101 | (E5h)
| 044Bh | 10010010 | (92h)
| 044Ch | 01111110 | (7Eh)
| 044Dh | 11010101 | (D5h)
| 044Eh | 10011011 | (9Bh)
| 044Fh | 11011111 | (DFh)
| 0450h | 11101110 | (EEh)
| 0451h | 01000010 | (42h)
| 0452h | 01011000 | (58h)
| 0453h | 00110011 | (33h)
| 0454h | 01000101 | (45h)
| 0455h | 11010110 | (D6h)
| 0456h | 11101101 | (EDh)
| 0457h | 10011010 | (9Ah)
| 0458h | 01010110 | (56h)
| 0459h | 10000111 | (87h)
| 045Ah | 01111000 | (78h)
| 045Bh | 10001110 | (8Eh)
| 045Ch | 10111010 | (BAh)
| 045Dh | 01101111 | (6Fh)
| 045Eh | 01010100 | (54h)
| 045Fh | 01001101 | (4Dh)
| 0460h | 00111100 | (3Ch)
| 0461h | 10001011 | (8Bh)
| 0462h | 11010111 | (D7h)
| 0463h | 00011111 | (1Fh)
| 0464h | 10001010 | (8Ah)
| 0465h | 01110101 | (75h)
| 0466h | 00001101 | (0Dh)
| 0467h | 00111001 | (39h)
| 0468h | 00000000 | (00h)
| 0469h | 11000111 | (C7h)
| 046Ah | 00010101 | (15h)
| 046Bh | 11010100 | (D4h)
| 046Ch | 10100100 | (A4h)
| 046Dh | 11110100 | (F4h)
| 046Eh | 10011100 | (9Ch)
| 046Fh | 11010111 | (D7h)
| 0470h | 00000101 | (05h)
| 0471h | 01010011 | (53h)
| 0472h | 11101111 | (EFh)
| 0473h | 11001110 | (CEh)
| 0474h | 00110101 | (35h)
| 0475h | 00111010 | (3Ah)
| 0476h | 10111001 | (B9h)
| 0477h | 10111110 | (BEh)
| 0478h | 00011100 | (1Ch)
| 0479h | 10000010 | (82h)
| 047Ah | 00011111 | (1Fh)
| 047Bh | 01001010 | (4Ah)
| 047Ch | 01110010 | (72h)
| 047Dh | 11111011 | (FBh)
| 047Eh | 11100011 | (E3h)
| 047Fh | 00001100 | (0Ch)
| 0480h | 01000001 | (41h)
| 0481h | 00100100 | (24h)
| 0482h | 00011101 | (1Dh)
| 0483h | 11100100 | (E4h)
| 0484h | 11101010 | (EAh)
| 0485h | 10101001 | (A9h)
| 0486h | 00110000 | (30h)
| 0487h | 01110110 | (76h)
| 0488h | 00010111 | (17h)
| 0489h | 11111010 | (FAh)
| 048Ah | 10110010 | (B2h)
| 048Bh | 00110011 | (33h)
| 048Ch | 11011101 | (DDh)
| 048Dh | 00101010 | (2Ah)
| 048Eh | 10001000 | (88h)
| 048Fh | 01010101 | (55h)
| 0490h | 00101010 | (2Ah)
| 0491h | 00011011 | (1Bh)
| 0492h | 00100111 | (27h)
| 0493h | 01001111 | (4Fh)
| 0494h | 11101010 | (EAh)
| 0495h | 01010111 | (57h)
| 0496h | 01110001 | (71h)
| 0497h | 01101111 | (6Fh)
| 0498h | 01010101 | (55h)
| 0499h | 01100000 | (60h)
| 049Ah | 00100101 | (25h)
| 049Bh | 10101001 | (A9h)
| 049Ch | 11011101 | (DDh)
| 049Dh | 11110010 | (F2h)
| 049Eh | 00111100 | (3Ch)
| 049Fh | 00000011 | (03h)
| 04A0h | 00100101 | (25h)
| 04A1h | 01011111 | (5Fh)
| 04A2h | 11001001 | (C9h)
| 04A3h | 10101010 | (AAh)
| 04A4h | 01010010 | (52h)
| 04A5h | 10100110 | (A6h)
| 04A6h | 11111100 | (FCh)
| 04A7h | 01010111 | (57h)
| 04A8h | 11000000 | (C0h)
| 04A9h | 11010110 | (D6h)
| 04AAh | 00010101 | (15h)
| 04ABh | 11000000 | (C0h)
| 04ACh | 01001000 | (48h)
| 04ADh | 10001110 | (8Eh)
| 04AEh | 11011101 | (DDh)
| 04AFh | 11100100 | (E4h)
| 04B0h | 01010100 | (54h)
| 04B1h | 11110110 | (F6h)
| 04B2h | 00011110 | (1Eh)
| 04B3h | 11001010 | (CAh)
| 04B4h | 11100111 | (E7h)
| 04B5h | 00101110 | (2Eh)
| 04B6h | 11000110 | (C6h)
| 04B7h | 00111111 | (3Fh)
| 04B8h | 11111101 | (FDh)
| 04B9h | 01111001 | (79h)
| 04BAh | 10010011 | (93h)
| 04BBh | 01000000 | (40h)
| 04BCh | 00000101 | (05h)
| 04BDh | 00101001 | (29h)
| 04BEh | 10011100 | (9Ch)
| 04BFh | 11110110 | (F6h)
| 04C0h | 10010010 | (92h)
| 04C1h | 00001011 | (0Bh)
| 04C2h | 10100100 | (A4h)
| 04C3h | 00000101 | (05h)
| 04C4h | 01100100 | (64h)
| 04C5h | 01100111 | (67h)
| 04C6h | 11010101 | (D5h)
| 04C7h | 01010100 | (54h)
| 04C8h | 11011110 | (DEh)
| 04C9h | 01100000 | (60h)
| 04CAh | 00001001 | (09h)
| 04CBh | 11101111 | (EFh)
| 04CCh | 10011110 | (9Eh)
| 04CDh | 01101001 | (69h)
| 04CEh | 11101000 | (E8h)
| 04CFh | 00010010 | (12h)
| 04D0h | 01111000 | (78h)
| 04D1h | 11111011 | (FBh)
| 04D2h | 11101011 | (EBh)
| 04D3h | 00001010 | (0Ah)
| 04D4h | 01101111 | (6Fh)
| 04D5h | 00101000 | (28h)
| 04D6h | 00100100 | (24h)
| 04D7h | 10111110 | (BEh)
| 04D8h | 11101110 | (EEh)
| 04D9h | 01101100 | (6Ch)
| 04DAh | 11010001 | (D1h)
| 04DBh | 10111010 | (BAh)
| 04DCh | 11011111 | (DFh)
| 04DDh | 01010010 | (52h)
| 04DEh | 11010011 | (D3h)
| 04DFh | 01000101 | (45h)
| 04E0h | 10110101 | (B5h)
| 04E1h | 10111101 | (BDh)
| 04E2h | 10101000 | (A8h)
| 04E3h | 00101000 | (28h)
| 04E4h | 11110100 | (F4h)
| 04E5h | 00001111 | (0Fh)
| 04E6h | 01110111 | (77h)
| 04E7h | 00111110 | (3Eh)
| 04E8h | 10111111 | (BFh)
| 04E9h | 10001001 | (89h)
| 04EAh | 00111000 | (38h)
| 04EBh | 10101011 | (ABh)
| 04ECh | 11111001 | (F9h)
| 04EDh | 11001101 | (CDh)
| 04EEh | 00001100 | (0Ch)
| 04EFh | 00110011 | (33h)
| 04F0h | 10001000 | (88h)
| 04F1h | 10110111 | (B7h)
| 04F2h | 00111111 | (3Fh)
| 04F3h | 10011110 | (9Eh)
| 04F4h | 01100000 | (60h)
| 04F5h | 00011000 | (18h)
| 04F6h | 10111111 | (BFh)
| 04F7h | 10110000 | (B0h)
| 04F8h | 01110001 | (71h)
| 04F9h | 01010001 | (51h)
| 04FAh | 01000111 | (47h)
| 04FBh | 01101011 | (6Bh)
| 04FCh | 00111110 | (3Eh)
| 04FDh | 10100101 | (A5h)
| 04FEh | 01010100 | (54h)
| 04FFh | 00011110 | (1Eh)
| 0500h | 00111010 | (3Ah)
| 0501h | 00000001 | (01h)
| 0502h | 01010010 | (52h)
| 0503h | 00011000 | (18h)
| 0504h | 00111000 | (38h)
| 0505h | 01010100 | (54h)
| 0506h | 00110110 | (36h)
| 0507h | 11111001 | (F9h)
| 0508h | 10011111 | (9Fh)
| 0509h | 01001010 | (4Ah)
| 050Ah | 01010001 | (51h)
| 050Bh | 00010010 | (12h)
| 050Ch | 11010000 | (D0h)
| 050Dh | 00100010 | (22h)
| 050Eh | 11001100 | (CCh)
| 050Fh | 10111110 | (BEh)
| 0510h | 10010010 | (92h)
| 0511h | 11111111 | (FFh)
| 0512h | 01110110 | (76h)
| 0513h | 11111101 | (FDh)
| 0514h | 11001000 | (C8h)
| 0515h | 11100101 | (E5h)
| 0516h | 10110001 | (B1h)
| 0517h | 01101110 | (6Eh)
| 0518h | 00100000 | (20h)
| 0519h | 01011010 | (5Ah)
| 051Ah | 00001001 | (09h)
| 051Bh | 01111100 | (7Ch)
| 051Ch | 10100000 | (A0h)
| 051Dh | 11111000 | (F8h)
| 051Eh | 01001101 | (4Dh)
| 051Fh | 01010000 | (50h)
| 0520h | 01101111 | (6Fh)
| 0521h | 10011000 | (98h)
| 0522h | 11110110 | (F6h)
| 0523h | 10110110 | (B6h)
| 0524h | 10000101 | (85h)
| 0525h | 10000110 | (86h)
| 0526h | 00001011 | (0Bh)
| 0527h | 00000111 | (07h)
| 0528h | 10101001 | (A9h)
| 0529h | 01011000 | (58h)
| 052Ah | 01101111 | (6Fh)
| 052Bh | 11100111 | (E7h)
| 052Ch | 11101000 | (E8h)
| 052Dh | 00100010 | (22h)
| 052Eh | 10000101 | (85h)
| 052Fh | 11100001 | (E1h)
| 0530h | 10111100 | (BCh)
| 0531h | 10001101 | (8Dh)
| 0532h | 01110111 | (77h)
| 0533h | 00111001 | (39h)
| 0534h | 00110000 | (30h)
| 0535h | 01011010 | (5Ah)
| 0536h | 01001011 | (4Bh)
| 0537h | 11111000 | (F8h)
| 0538h | 11010100 | (D4h)
| 0539h | 10111011 | (BBh)
| 053Ah | 10011001 | (99h)
| 053Bh | 11100101 | (E5h)
| 053Ch | 00101001 | (29h)
| 053Dh | 00010010 | (12h)
| 053Eh | 01011001 | (59h)
| 053Fh | 10000010 | (82h)
| 0540h | 10100010 | (A2h)
| 0541h | 01010010 | (52h)
| 0542h | 10011110 | (9Eh)
| 0543h | 00101110 | (2Eh)
| 0544h | 10011011 | (9Bh)
| 0545h | 11101011 | (EBh)
| 0546h | 10000100 | (84h)
| 0547h | 00110011 | (33h)
| 0548h | 10010010 | (92h)
| 0549h | 11000110 | (C6h)
| 054Ah | 10011111 | (9Fh)
| 054Bh | 10100101 | (A5h)
| 054Ch | 00001000 | (08h)
| 054Dh | 01010101 | (55h)
| 054Eh | 11001100 | (CCh)
| 054Fh | 10001001 | (89h)
| 0550h | 00100001 | (21h)
| 0551h | 11011100 | (DCh)
| 0552h | 00011001 | (19h)
| 0553h | 11011101 | (DDh)
| 0554h | 11100010 | (E2h)
| 0555h | 01110101 | (75h)
| 0556h | 11100100 | (E4h)
| 0557h | 10100101 | (A5h)
| 0558h | 00111001 | (39h)
| 0559h | 11000001 | (C1h)
| 055Ah | 01101010 | (6Ah)
| 055Bh | 01010111 | (57h)
| 055Ch | 01000011 | (43h)
| 055Dh | 10000000 | (80h)
| 055Eh | 11110110 | (F6h)
| 055Fh | 11101000 | (E8h)
| 0560h | 01111110 | (7Eh)
| 0561h | 10001110 | (8Eh)
| 0562h | 00100001 | (21h)
| 0563h | 00110111 | (37h)
| 0564h | 00100101 | (25h)
| 0565h | 00111000 | (38h)
| 0566h | 01000110 | (46h)
| 0567h | 10111100 | (BCh)
| 0568h | 00111101 | (3Dh)
| 0569h | 00001101 | (0Dh)
| 056Ah | 10101101 | (ADh)
| 056Bh | 00101010 | (2Ah)
| 056Ch | 10111000 | (B8h)
| 056Dh | 00000100 | (04h)
| 056Eh | 00111111 | (3Fh)
| 056Fh | 00011011 | (1Bh)
| 0570h | 10110001 | (B1h)
| 0571h | 00010001 | (11h)
| 0572h | 01111110 | (7Eh)
| 0573h | 11110111 | (F7h)
| 0574h | 10010101 | (95h)
| 0575h | 11010000 | (D0h)
| 0576h | 11111110 | (FEh)
| 0577h | 00000100 | (04h)
| 0578h | 11011100 | (DCh)
| 0579h | 00000011 | (03h)
| 057Ah | 11011101 | (DDh)
| 057Bh | 11011010 | (DAh)
| 057Ch | 10010110 | (96h)
| 057Dh | 11110000 | (F0h)
| 057Eh | 01100001 | (61h)
| 057Fh | 01010100 | (54h)
| 0580h | 10110000 | (B0h)
| 0581h | 11010110 | (D6h)
| 0582h | 10100010 | (A2h)
| 0583h | 00110011 | (33h)
| 0584h | 00011101 | (1Dh)
| 0585h | 00010001 | (11h)
| 0586h | 01001001 | (49h)
| 0587h | 11010101 | (D5h)
| 0588h | 10101100 | (ACh)
| 0589h | 01100100 | (64h)
| 058Ah | 11010110 | (D6h)
| 058Bh | 10010100 | (94h)
| 058Ch | 01111100 | (7Ch)
| 058Dh | 00101111 | (2Fh)
| 058Eh | 10011010 | (9Ah)
| 058Fh | 00001001 | (09h)
| 0590h | 10001111 | (8Fh)
| 0591h | 10110000 | (B0h)
| 0592h | 10010010 | (92h)
| 0593h | 10000000 | (80h)
| 0594h | 01101010 | (6Ah)
| 0595h | 01110000 | (70h)
| 0596h | 00111100 | (3Ch)
| 0597h | 01101000 | (68h)
| 0598h | 11011101 | (DDh)
| 0599h | 10001111 | (8Fh)
| 059Ah | 11100001 | (E1h)
| 059Bh | 00000101 | (05h)
| 059Ch | 01100001 | (61h)
| 059Dh | 11110001 | (F1h)
| 059Eh | 00111110 | (3Eh)
| 059Fh | 01100000 | (60h)
| 05A0h | 01001010 | (4Ah)
| 05A1h | 10011000 | (98h)
| 05A2h | 11111010 | (FAh)
| 05A3h | 11110110 | (F6h)
| 05A4h | 11101001 | (E9h)
| 05A5h | 00100011 | (23h)
| 05A6h | 11000100 | (C4h)
| 05A7h | 10110111 | (B7h)
| 05A8h | 10101010 | (AAh)
| 05A9h | 10111000 | (B8h)
| 05AAh | 11001110 | (CEh)
| 05ABh | 01110000 | (70h)
| 05ACh | 00000000 | (00h)
| 05ADh | 00110111 | (37h)
| 05AEh | 01011110 | (5Eh)
| 05AFh | 10100010 | (A2h)
| 05B0h | 00100111 | (27h)
| 05B1h | 11101101 | (EDh)
| 05B2h | 00101110 | (2Eh)
| 05B3h | 00110101 | (35h)
| 05B4h | 11110001 | (F1h)
| 05B5h | 00001001 | (09h)
| 05B6h | 10111100 | (BCh)
| 05B7h | 00010100 | (14h)
| 05B8h | 11000000 | (C0h)
| 05B9h | 10010100 | (94h)
| 05BAh | 01100010 | (62h)
| 05BBh | 01111010 | (7Ah)
| 05BCh | 10011011 | (9Bh)
| 05BDh | 00010111 | (17h)
| 05BEh | 10111000 | (B8h)
| 05BFh | 01110001 | (71h)
| 05C0h | 10010100 | (94h)
| 05C1h | 11011001 | (D9h)
| 05C2h | 10110111 | (B7h)
| 05C3h | 11010110 | (D6h)
| 05C4h | 00011011 | (1Bh)
| 05C5h | 11110111 | (F7h)
| 05C6h | 00101011 | (2Bh)
| 05C7h | 00100111 | (27h)
| 05C8h | 11101011 | (EBh)
| 05C9h | 01111000 | (78h)
| 05CAh | 11110100 | (F4h)
| 05CBh | 10101100 | (ACh)
| 05CCh | 00010100 | (14h)
| 05CDh | 11010011 | (D3h)
| 05CEh | 01011101 | (5Dh)
| 05CFh | 10100101 | (A5h)
| 05D0h | 00001101 | (0Dh)
| 05D1h | 01100110 | (66h)
| 05D2h | 11101011 | (EBh)
| 05D3h | 11011100 | (DCh)
| 05D4h | 11001010 | (CAh)
| 05D5h | 01001111 | (4Fh)
| 05D6h | 11100011 | (E3h)
| 05D7h | 00010010 | (12h)
| 05D8h | 00010100 | (14h)
| 05D9h | 10110010 | (B2h)
| 05DAh | 11001011 | (CBh)
| 05DBh | 10011011 | (9Bh)
| 05DCh | 01001111 | (4Fh)
| 05DDh | 11000101 | (C5h)
| 05DEh | 00000110 | (06h)
| 05DFh | 00100111 | (27h)
| 05E0h | 01100010 | (62h)
| 05E1h | 11010001 | (D1h)
| 05E2h | 11000000 | (C0h)
| 05E3h | 10000010 | (82h)
| 05E4h | 01010111 | (57h)
| 05E5h | 11011000 | (D8h)
| 05E6h | 01010011 | (53h)
| 05E7h | 10000100 | (84h)
| 05E8h | 10010000 | (90h)
| 05E9h | 01110110 | (76h)
| 05EAh | 10010110 | (96h)
| 05EBh | 01011110 | (5Eh)
| 05ECh | 01010101 | (55h)
| 05EDh | 01000101 | (45h)
